query_id	parent_id	similarity	query_total_abundance	parent_total_abundance	query_overlap_abundance	parent_overlap_abundance	query_incidence	parent_incidence	common_incidence	smallest_ratio	sum_ratio	avg_ratio	smallest_non_null_ratio	avg_non_null_ratio	largest_ratio	relative_incidence	status
Taxa_5386	Taxa_3875	92.70	5	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5386	Taxa_547	91.90	5	307	0	0	1	26	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5386	Taxa_2405	91.90	5	20	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5386	Taxa_2948	91.90	5	15	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5386	Taxa_615	91.50	5	163	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5386	Taxa_3099	91.10	5	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1024	Taxa_1100	88.80	74	133	74	35	1	4	1	0.47	0.47	0.47	0.47	0.47	0.47	1.00	rejected
Taxa_1023	Taxa_111	92.10	74	1510	74	104	1	17	1	1.41	1.41	1.41	1.41	1.41	1.41	1.00	accepted
Taxa_1018	Taxa_387	94.30	139	545	139	147	2	7	2	0.78	2.08	1.04	0.78	1.04	1.30	1.00	rejected
Taxa_979	Taxa_859	94.60	78	191	0	0	3	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_499	94.60	40	255	40	12	1	9	1	0.30	0.30	0.30	0.30	0.30	0.30	1.00	rejected
Taxa_1562	Taxa_674	94.60	40	157	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_1120	93.90	40	115	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_1444	93.90	40	58	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_1279	92.80	40	53	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_1755	92.40	40	72	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1562	Taxa_265	91.70	40	464	40	89	1	7	1	2.23	2.23	2.23	2.23	2.23	2.23	1.00	accepted
Taxa_1007	Taxa_599	94.60	143	157	0	0	4	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1007	Taxa_556	91.40	143	174	0	0	4	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1007	Taxa_413	87.80	143	385	125	181	4	6	3	0.00	4.28	1.07	1.37	1.43	1.53	0.75	rejected
Taxa_1007	Taxa_237	86.30	143	647	0	0	4	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5322	Taxa_1103	96.40	5	115	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5322	Taxa_3927	95.90	5	9	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5322	Taxa_323	95.50	5	355	5	101	1	14	1	20.20	20.20	20.20	20.20	20.20	20.20	1.00	accepted
Taxa_244	Taxa_153	96.80	794	2787	750	1326	4	9	3	0.00	6.38	1.60	0.30	2.13	3.59	0.75	rejected
Taxa_244	Taxa_134	91.30	794	985	687	932	4	3	2	0.00	2.32	0.58	0.11	1.16	2.21	0.50	rejected
Taxa_244	Taxa_18	90.60	794	6779	0	0	4	8	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_244	Taxa_9	89.50	794	43149	794	10159	4	23	4	2.41	112.55	28.14	2.41	28.14	51.49	1.00	accepted
Taxa_5608	Taxa_1294	86.70	4	52	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5608	Taxa_4403	86.70	4	7	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1000	Taxa_238	96.90	116	619	0	0	6	11	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1000	Taxa_66	96.10	116	1870	0	0	6	9	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_3064	96.40	5	14	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_2506	92.40	5	19	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_1546	91.70	5	41	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_1018	91.40	5	139	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_984	91.00	5	78	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_387	90.70	5	545	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_2686	90.70	5	17	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_693	89.90	5	129	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5215	Taxa_4635	89.90	5	7	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_984	Taxa_387	93.20	78	545	0	0	2	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_984	Taxa_1067	91.70	78	127	0	0	2	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_984	Taxa_1018	91.40	78	139	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_984	Taxa_1651	91.40	78	84	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_984	Taxa_340	91.00	78	525	18	25	2	11	1	0.00	1.39	0.69	1.39	1.39	1.39	0.50	rejected
Taxa_984	Taxa_451	91.00	78	249	0	0	2	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_1001	94.90	7	76	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_4364	94.90	7	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_1710	91.00	7	48	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_1471	89.90	7	44	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_1543	89.20	7	41	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4649	Taxa_3383	84.50	7	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_473	Taxa_1	87.60	221	200774	6	12	5	21	1	0.00	2.00	0.40	2.00	2.00	2.00	0.20	rejected
Taxa_2458	Taxa_480	97.50	20	558	20	11	1	9	1	0.55	0.55	0.55	0.55	0.55	0.55	1.00	rejected
Taxa_2458	Taxa_668	95.70	20	137	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2458	Taxa_1787	91.30	20	33	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2458	Taxa_2173	86.60	20	24	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_963	Taxa_88	96.00	138	4492	99	327	4	19	3	0.00	10.83	2.71	0.49	3.61	6.35	0.75	rejected
Taxa_963	Taxa_36	94.60	138	3692	138	986	4	13	4	5.54	28.86	7.21	5.54	7.21	8.38	1.00	accepted
Taxa_6503	Taxa_5757	96.90	2	4	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_960	Taxa_614	94.00	80	151	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_305	Taxa_152	95.70	390	846	83	62	4	4	1	0.00	0.75	0.19	0.75	0.75	0.75	0.25	rejected
Taxa_305	Taxa_18	91.30	390	6779	390	4275	4	8	4	0.75	78.92	19.73	0.75	19.73	44.19	1.00	rejected
Taxa_305	Taxa_134	91.00	390	985	0	0	4	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_305	Taxa_423	90.60	390	454	221	14	4	4	1	0.00	0.06	0.02	0.06	0.06	0.06	0.25	rejected
Taxa_305	Taxa_25	90.30	390	7798	0	0	4	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_305	Taxa_6	89.50	390	24349	390	5299	4	10	4	6.34	58.45	14.61	6.34	14.61	25.28	1.00	accepted
Taxa_5568	Taxa_3941	95.40	4	16	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1585	Taxa_755	93.10	39	156	39	109	1	2	1	2.79	2.79	2.79	2.79	2.79	2.79	1.00	accepted
Taxa_691	Taxa_122	85.90	129	1040	129	513	5	14	5	1.20	23.75	4.75	1.20	4.75	7.25	1.00	accepted
Taxa_152	Taxa_25	91.30	846	7798	0	0	4	18	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_152	Taxa_18	91.00	846	6779	846	4385	4	8	4	1.25	68.22	17.05	1.25	17.05	33.26	1.00	accepted
Taxa_463	Taxa_183	97.50	484	2588	227	1337	4	7	3	0.00	19.16	4.79	2.07	6.39	9.08	0.75	rejected
Taxa_463	Taxa_18	89.90	484	6779	39	165	4	8	1	0.00	4.23	1.06	4.23	4.23	4.23	0.25	rejected
Taxa_463	Taxa_134	89.50	484	985	345	84	4	3	2	0.00	0.56	0.14	0.21	0.28	0.35	0.50	rejected
Taxa_14	Taxa_9	95.30	11403	43149	9383	36991	18	23	16	0.00	171.23	9.51	1.81	10.70	27.04	0.89	rejected
Taxa_3364	Taxa_1629	95.80	17	42	12	8	2	5	1	0.00	0.67	0.33	0.67	0.67	0.67	0.50	rejected
Taxa_3364	Taxa_659	95.30	17	152	0	0	2	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3364	Taxa_731	94.80	17	125	0	0	2	15	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3364	Taxa_2201	94.80	17	23	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3364	Taxa_942	93.00	17	95	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1550	Taxa_12	94.60	40	13214	40	40	1	66	1	1.00	1.00	1.00	1.00	1.00	1.00	1.00	rejected
Taxa_1550	Taxa_461	94.20	40	529	40	20	1	13	1	0.50	0.50	0.50	0.50	0.50	0.50	1.00	rejected
Taxa_1550	Taxa_55	93.80	40	3650	40	42	1	40	1	1.05	1.05	1.05	1.05	1.05	1.05	1.00	accepted
Taxa_793	Taxa_106	94.10	104	1377	14	24	3	10	1	0.00	1.71	0.57	1.71	1.71	1.71	0.33	rejected
Taxa_2486	Taxa_2301	96.50	19	33	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_754	Taxa_51	96.40	110	4554	110	1587	2	11	2	13.09	28.38	14.19	13.09	14.19	15.28	1.00	accepted
Taxa_4818	Taxa_1516	88.40	6	42	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4818	Taxa_2589	84.20	6	22	6	4	1	2	1	0.67	0.67	0.67	0.67	0.67	0.67	1.00	rejected
Taxa_553	Taxa_562	93.90	175	199	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_553	Taxa_301	92.40	175	427	175	105	1	5	1	0.60	0.60	0.60	0.60	0.60	0.60	1.00	rejected
Taxa_553	Taxa_896	92.40	175	229	175	71	1	4	1	0.41	0.41	0.41	0.41	0.41	0.41	1.00	rejected
Taxa_636	Taxa_474	96.40	248	316	40	68	6	3	1	0.00	1.70	0.28	1.70	1.70	1.70	0.17	rejected
Taxa_636	Taxa_301	91.30	248	427	0	0	6	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3066	Taxa_918	95.30	14	206	14	29	1	5	1	2.07	2.07	2.07	2.07	2.07	2.07	1.00	accepted
Taxa_2989	Taxa_1848	93.90	15	31	15	31	1	1	1	2.07	2.07	2.07	2.07	2.07	2.07	1.00	accepted
Taxa_1599	Taxa_1274	94.60	39	54	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_99	91.00	39	1130	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_987	90.60	39	78	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_924	90.30	39	113	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_424	89.90	39	570	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_916	89.90	39	145	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_303	89.50	39	509	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_271	89.50	39	471	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1599	Taxa_1303	89.20	39	54	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3302	Taxa_1184	89.50	13	60	13	45	1	2	1	3.46	3.46	3.46	3.46	3.46	3.46	1.00	accepted
Taxa_4414	Taxa_4047	89.20	13	16	0	0	3	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4077	Taxa_562	93.20	12	199	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4077	Taxa_1651	93.20	12	84	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4077	Taxa_1831	93.20	12	71	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4077	Taxa_2045	92.80	12	26	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4077	Taxa_301	92.40	12	427	12	134	2	5	2	9.67	21.33	10.67	9.67	10.67	11.67	1.00	accepted
Taxa_5006	Taxa_2643	96.80	6	18	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_4362	85.90	6	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_1086	85.60	6	68	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_1145	85.20	6	63	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_1241	84.80	6	106	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_873	84.80	6	92	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_1755	84.80	6	72	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_1429	84.80	6	46	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5006	Taxa_430	84.50	6	244	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_256	Taxa_51	96.80	488	4554	488	3090	7	11	7	2.96	63.37	9.05	2.96	9.05	25.60	1.00	accepted
Taxa_113	Taxa_21	97.10	2709	18055	2709	9892	15	30	15	1.18	60.20	4.01	1.18	4.01	11.87	1.00	accepted
Taxa_388	Taxa_394	90.50	281	292	193	292	8	5	5	0.00	23.28	2.91	0.12	4.66	17.60	0.62	rejected
Taxa_388	Taxa_148	89.60	281	875	270	624	8	10	7	0.00	48.32	6.04	0.41	6.90	38.40	0.88	rejected
Taxa_388	Taxa_81	89.10	281	2617	281	1565	8	15	8	0.70	117.13	14.64	0.70	14.64	82.80	1.00	rejected
Taxa_951	Taxa_810	92.40	82	101	82	36	1	3	1	0.44	0.44	0.44	0.44	0.44	0.44	1.00	rejected
Taxa_951	Taxa_486	91.70	82	247	82	79	1	4	1	0.96	0.96	0.96	0.96	0.96	0.96	1.00	rejected
Taxa_951	Taxa_216	91.30	82	704	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_951	Taxa_257	90.60	82	486	82	177	1	3	1	2.16	2.16	2.16	2.16	2.16	2.16	1.00	accepted
Taxa_110	Taxa_24	98.60	5728	10457	3879	7294	42	43	25	0.00	53.62	1.28	0.11	2.14	6.96	0.60	rejected
Taxa_3202	Taxa_1257	96.60	22	131	9	11	2	12	1	0.00	1.22	0.61	1.22	1.22	1.22	0.50	rejected
Taxa_355	Taxa_15	93.90	315	8386	315	1035	2	16	2	1.98	8.12	4.06	1.98	4.06	6.14	1.00	accepted
Taxa_1690	Taxa_229	91.70	36	725	8	148	2	4	1	0.00	18.50	9.25	18.50	18.50	18.50	0.50	rejected
Taxa_1690	Taxa_552	91.70	36	175	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1690	Taxa_1623	91.00	36	38	28	7	2	2	1	0.00	0.25	0.12	0.25	0.25	0.25	0.50	rejected
Taxa_1690	Taxa_274	90.30	36	445	28	22	2	5	1	0.00	0.79	0.39	0.79	0.79	0.79	0.50	rejected
Taxa_1690	Taxa_779	90.30	36	106	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1690	Taxa_1454	89.60	36	45	0	0	2	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1690	Taxa_301	89.50	36	427	8	162	2	5	1	0.00	20.25	10.12	20.25	20.25	20.25	0.50	rejected
Taxa_1690	Taxa_74	89.20	36	3153	0	0	2	43	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_918	Taxa_636	92.10	206	248	120	151	5	6	3	0.00	4.18	0.84	0.94	1.39	1.76	0.60	rejected
Taxa_918	Taxa_74	91.30	206	3153	67	31	5	43	2	0.00	0.99	0.20	0.26	0.49	0.72	0.40	rejected
Taxa_918	Taxa_581	91.30	206	212	0	0	5	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_347	Taxa_256	92.80	437	488	366	338	7	7	5	0.00	5.96	0.85	0.46	1.19	2.48	0.71	rejected
Taxa_347	Taxa_303	92.10	437	509	0	0	7	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4756	Taxa_1328	97.00	6	50	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2898	Taxa_861	95.30	15	184	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_2898	Taxa_1122	95.00	15	75	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_337	Taxa_110	97.50	1542	5728	1348	1995	13	42	11	0.00	21.05	1.62	0.27	1.91	5.75	0.85	rejected
Taxa_337	Taxa_24	96.40	1542	10457	1542	4818	13	43	13	0.25	50.90	3.92	0.25	3.92	15.50	1.00	rejected
Taxa_337	Taxa_8	96.00	1542	13446	891	3965	13	35	8	0.00	44.92	3.46	0.36	5.61	14.77	0.62	rejected
Taxa_352	Taxa_99	91.30	318	1130	318	1130	1	1	1	3.55	3.55	3.55	3.55	3.55	3.55	1.00	accepted
Taxa_4250	Taxa_418	85.60	8	250	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_4250	Taxa_1477	84.80	8	44	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_3059	Taxa_1772	94.30	17	33	0	0	2	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_346	Taxa_184	96.60	327	1317	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_346	Taxa_253	95.90	327	636	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_346	Taxa_261	93.60	327	773	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_346	Taxa_80	91.60	327	9183	0	0	1	13	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_346	Taxa_101	91.20	327	12063	327	934	1	14	1	2.86	2.86	2.86	2.86	2.86	2.86	1.00	accepted
Taxa_840	Taxa_37	95.80	171	6637	171	650	6	36	6	1.76	38.36	6.39	1.76	6.39	11.82	1.00	accepted
Taxa_6440	Taxa_5622	90.10	2	4	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5155	Taxa_3343	89.60	5	12	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_812	Taxa_542	97.80	115	399	24	75	3	4	1	0.00	3.12	1.04	3.12	3.12	3.12	0.33	rejected
Taxa_812	Taxa_424	96.40	115	570	76	84	3	7	1	0.00	1.11	0.37	1.11	1.11	1.11	0.33	rejected
Taxa_812	Taxa_271	92.40	115	471	0	0	3	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_812	Taxa_99	92.10	115	1130	0	0	3	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_812	Taxa_916	92.10	115	145	0	0	3	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1809	Taxa_637	96.80	32	283	0	0	1	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5136	Taxa_4179	93.70	5	8	0	0	1	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_5136	Taxa_763	92.30	5	108	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_307	Taxa_42	96.40	389	4476	338	1397	5	18	3	0.00	23.06	4.61	0.51	7.69	13.55	0.60	rejected
Taxa_307	Taxa_14	95.70	389	11403	118	155	5	18	2	0.00	2.62	0.52	1.31	1.31	1.32	0.40	rejected
Taxa_307	Taxa_25	94.90	389	7798	374	1826	5	18	4	0.00	25.71	5.14	3.10	6.43	10.45	0.80	rejected
Taxa_307	Taxa_248	94.20	389	856	69	215	5	7	1	0.00	3.12	0.62	3.12	3.12	3.12	0.20	rejected
Taxa_306	Taxa_93	92.40	399	2062	126	472	14	29	5	0.00	25.12	1.79	2.67	5.02	10.83	0.36	rejected
Taxa_306	Taxa_37	92.00	399	6637	126	1259	14	36	5	0.00	70.75	5.05	5.87	14.15	33.33	0.36	rejected
Taxa_306	Taxa_231	91.60	399	571	53	225	14	10	2	0.00	6.69	0.48	1.27	3.34	5.42	0.14	rejected
Taxa_306	Taxa_28	90.50	399	4717	140	1132	14	28	5	0.00	50.31	3.59	0.97	10.06	18.34	0.36	rejected
Taxa_306	Taxa_63	90.10	399	1917	120	506	14	22	4	0.00	19.12	1.37	0.47	4.78	9.27	0.29	rejected
Taxa_1073	Taxa_1061	91.30	69	70	0	0	1	2	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1073	Taxa_47	89.90	69	2435	0	0	1	12	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1073	Taxa_819	88.40	69	182	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1073	Taxa_35	85.60	69	3598	0	0	1	17	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_590	Taxa_223	93.90	196	691	196	313	4	9	4	0.91	6.29	1.57	0.91	1.57	2.11	1.00	rejected
Taxa_590	Taxa_669	93.90	196	287	0	0	4	10	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_590	Taxa_176	93.50	196	1042	196	328	4	9	4	0.61	6.98	1.75	0.61	1.75	3.44	1.00	rejected
Taxa_590	Taxa_124	92.40	196	983	196	427	4	10	4	1.82	9.12	2.28	1.82	2.28	3.46	1.00	accepted
Taxa_5025	Taxa_1036	95.00	5	73	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_390	Taxa_18	93.10	332	6779	332	3702	4	8	4	1.28	60.84	15.21	1.28	15.21	38.91	1.00	accepted
Taxa_1034	Taxa_123	94.60	101	1325	28	28	2	9	1	0.00	1.00	0.50	1.00	1.00	1.00	0.50	rejected
Taxa_1034	Taxa_466	94.20	101	226	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1034	Taxa_583	87.40	101	387	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1034	Taxa_310	86.60	101	516	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_1034	Taxa_284	86.30	101	438	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_287	Taxa_423	95.70	415	454	0	0	1	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_287	Taxa_134	95.30	415	985	0	0	1	3	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_287	Taxa_18	94.90	415	6779	0	0	1	8	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_287	Taxa_6	91.30	415	24349	415	5191	1	10	1	12.51	12.51	12.51	12.51	12.51	12.51	1.00	accepted
Taxa_271	Taxa_99	91.70	471	1130	453	1130	2	1	1	0.00	2.49	1.25	2.49	2.49	2.49	0.50	rejected
Taxa_271	Taxa_424	91.70	471	570	0	0	2	7	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_635	Taxa_342	96.40	161	590	0	0	2	1	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_635	Taxa_403	84.10	161	374	0	0	2	4	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_465	Taxa_86	96.00	316	1667	92	51	5	9	1	0.00	0.55	0.11	0.55	0.55	0.55	0.20	rejected
Taxa_465	Taxa_77	94.20	316	1731	134	869	5	6	2	0.00	18.46	3.69	1.23	9.23	17.23	0.40	rejected
Taxa_465	Taxa_21	93.20	316	18055	316	4694	5	30	5	6.94	77.13	15.43	6.94	15.43	22.34	1.00	accepted
Taxa_556	Taxa_413	88.10	174	385	0	0	1	6	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_556	Taxa_237	87.00	174	647	0	0	1	5	0	0.00	0.00	0.00	0.00	0.00	0.00	0.00	rejected
Taxa_674	Taxa_499	97.50	157	255	157	84	4	9	4	0.26	2.42	0.61	0.26	0.61	1.12	1.00	rejected
Taxa_674	Taxa_636	91.30	157	248	94	123	4	6	3	0.00	4.68	1.17	0.40	1.56	3.00	0.75	rejected
